k,layer,qubit,rot,shots,replicate,g_hat,g_exact,xi
0,0,0,0,64,130,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,64,131,-0.109375,0.03313590236482501,-0.142510902364825
0,0,0,0,64,132,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,64,133,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,134,-0.15625,0.03313590236482501,-0.189385902364825
0,0,0,0,64,135,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,136,0.09375,0.03313590236482501,0.06061409763517499
0,0,0,0,64,137,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,64,138,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,64,139,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,64,140,0.140625,0.03313590236482501,0.10748909763517499
0,0,0,0,64,141,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,64,142,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,143,-0.078125,0.03313590236482501,-0.11126090236482501
0,0,0,0,64,144,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,64,145,0.125,0.03313590236482501,0.09186409763517499
0,0,0,0,64,146,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,64,147,-0.0625,0.03313590236482501,-0.09563590236482501
0,0,0,0,64,148,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,149,0.09375,0.03313590236482501,0.06061409763517499
0,0,0,0,64,150,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,151,-0.125,0.03313590236482501,-0.158135902364825
0,0,0,0,64,152,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,64,153,-0.0625,0.03313590236482501,-0.09563590236482501
0,0,0,0,64,154,0.25,0.03313590236482501,0.216864097635175
0,0,0,0,64,155,-0.015625,0.03313590236482501,-0.04876090236482501
0,0,0,0,64,156,0.15625,0.03313590236482501,0.12311409763517499
0,0,0,0,64,157,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,64,158,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,159,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,64,160,0.1875,0.03313590236482501,0.154364097635175
0,0,0,0,64,161,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,64,162,0.125,0.03313590236482501,0.09186409763517499
0,0,0,0,64,163,0.21875,0.03313590236482501,0.185614097635175
0,0,0,0,64,164,-0.046875,0.03313590236482501,-0.08001090236482501
0,0,0,0,64,165,-0.09375,0.03313590236482501,-0.126885902364825
0,0,0,0,64,166,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,64,167,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,168,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,169,0.140625,0.03313590236482501,0.10748909763517499
0,0,0,0,64,170,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,64,171,-0.109375,0.03313590236482501,-0.142510902364825
0,0,0,0,64,172,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,64,173,-0.109375,0.03313590236482501,-0.142510902364825
0,0,0,0,64,174,0.15625,0.03313590236482501,0.12311409763517499
0,0,0,0,64,175,-0.125,0.03313590236482501,-0.158135902364825
0,0,0,0,64,176,0.15625,0.03313590236482501,0.12311409763517499
0,0,0,0,64,177,-0.078125,0.03313590236482501,-0.11126090236482501
0,0,0,0,64,178,0.171875,0.03313590236482501,0.138739097635175
0,0,0,0,64,179,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,180,0.203125,0.03313590236482501,0.169989097635175
0,0,0,0,64,181,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,64,182,-0.109375,0.03313590236482501,-0.142510902364825
0,0,0,0,64,183,-0.1875,0.03313590236482501,-0.220635902364825
0,0,0,0,64,184,-0.140625,0.03313590236482501,-0.173760902364825
0,0,0,0,64,185,0.140625,0.03313590236482501,0.10748909763517499
0,0,0,0,64,186,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,187,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,64,188,-0.25,0.03313590236482501,-0.283135902364825
0,0,0,0,64,189,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,64,190,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,64,191,-0.046875,0.03313590236482501,-0.08001090236482501
0,0,0,0,64,192,0.203125,0.03313590236482501,0.169989097635175
0,0,0,0,64,193,0.09375,0.03313590236482501,0.06061409763517499
0,0,0,0,64,194,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,64,195,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,64,196,-0.09375,0.03313590236482501,-0.126885902364825
0,0,0,0,64,197,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,64,198,0.15625,0.03313590236482501,0.12311409763517499
0,0,0,0,64,199,-0.015625,0.03313590236482501,-0.04876090236482501
0,0,0,0,128,0,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,1,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,2,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,3,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,4,0.1640625,0.03313590236482501,0.130926597635175
