k,layer,qubit,rot,shots,replicate,g_hat,g_exact,xi
2,0,1,0,512,184,-0.189453125,-0.18740256624278084,-0.0020505587572191564
2,0,1,0,512,185,-0.158203125,-0.18740256624278084,0.029199441242780844
2,0,1,0,512,186,-0.189453125,-0.18740256624278084,-0.0020505587572191564
2,0,1,0,512,187,-0.24609375,-0.18740256624278084,-0.058691183757219156
2,0,1,0,512,188,-0.158203125,-0.18740256624278084,0.029199441242780844
2,0,1,0,512,189,-0.26953125,-0.18740256624278084,-0.08212868375721916
2,0,1,0,512,190,-0.16796875,-0.18740256624278084,0.019433816242780844
2,0,1,0,512,191,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,512,192,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,512,193,-0.234375,-0.18740256624278084,-0.046972433757219156
2,0,1,0,512,194,-0.142578125,-0.18740256624278084,0.044824441242780844
2,0,1,0,512,195,-0.14453125,-0.18740256624278084,0.042871316242780844
2,0,1,0,512,196,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,512,197,-0.208984375,-0.18740256624278084,-0.021581808757219156
2,0,1,0,512,198,-0.212890625,-0.18740256624278084,-0.025488058757219156
2,0,1,0,512,199,-0.177734375,-0.18740256624278084,0.009668191242780844
2,0,1,0,1024,0,-0.240234375,-0.18740256624278084,-0.052831808757219156
2,0,1,0,1024,1,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,1024,2,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,3,-0.2255859375,-0.18740256624278084,-0.038183371257219156
2,0,1,0,1024,4,-0.205078125,-0.18740256624278084,-0.017675558757219156
2,0,1,0,1024,5,-0.1904296875,-0.18740256624278084,-0.0030271212572191564
2,0,1,0,1024,6,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,1024,7,-0.158203125,-0.18740256624278084,0.029199441242780844
2,0,1,0,1024,8,-0.2431640625,-0.18740256624278084,-0.055761496257219156
2,0,1,0,1024,9,-0.203125,-0.18740256624278084,-0.015722433757219156
2,0,1,0,1024,10,-0.2109375,-0.18740256624278084,-0.023534933757219156
2,0,1,0,1024,11,-0.2216796875,-0.18740256624278084,-0.034277121257219156
2,0,1,0,1024,12,-0.1591796875,-0.18740256624278084,0.028222878742780844
2,0,1,0,1024,13,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,14,-0.158203125,-0.18740256624278084,0.029199441242780844
2,0,1,0,1024,15,-0.1630859375,-0.18740256624278084,0.024316628742780844
2,0,1,0,1024,16,-0.2001953125,-0.18740256624278084,-0.012792746257219156
2,0,1,0,1024,17,-0.177734375,-0.18740256624278084,0.009668191242780844
2,0,1,0,1024,18,-0.166015625,-0.18740256624278084,0.021386941242780844
2,0,1,0,1024,19,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,1024,20,-0.2001953125,-0.18740256624278084,-0.012792746257219156
2,0,1,0,1024,21,-0.158203125,-0.18740256624278084,0.029199441242780844
2,0,1,0,1024,22,-0.220703125,-0.18740256624278084,-0.033300558757219156
2,0,1,0,1024,23,-0.17578125,-0.18740256624278084,0.011621316242780844
2,0,1,0,1024,24,-0.1728515625,-0.18740256624278084,0.014551003742780844
2,0,1,0,1024,25,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,26,-0.158203125,-0.18740256624278084,0.029199441242780844
2,0,1,0,1024,27,-0.1689453125,-0.18740256624278084,0.018457253742780844
2,0,1,0,1024,28,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,1024,29,-0.2109375,-0.18740256624278084,-0.023534933757219156
2,0,1,0,1024,30,-0.177734375,-0.18740256624278084,0.009668191242780844
2,0,1,0,1024,31,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,1024,32,-0.2119140625,-0.18740256624278084,-0.024511496257219156
2,0,1,0,1024,33,-0.2177734375,-0.18740256624278084,-0.030370871257219156
2,0,1,0,1024,34,-0.20703125,-0.18740256624278084,-0.019628683757219156
2,0,1,0,1024,35,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,1024,36,-0.203125,-0.18740256624278084,-0.015722433757219156
2,0,1,0,1024,37,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,38,-0.244140625,-0.18740256624278084,-0.056738058757219156
2,0,1,0,1024,39,-0.205078125,-0.18740256624278084,-0.017675558757219156
2,0,1,0,1024,40,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,41,-0.21484375,-0.18740256624278084,-0.027441183757219156
2,0,1,0,1024,42,-0.197265625,-0.18740256624278084,-0.009863058757219156
2,0,1,0,1024,43,-0.171875,-0.18740256624278084,0.015527566242780844
2,0,1,0,1024,44,-0.1474609375,-0.18740256624278084,0.039941628742780844
2,0,1,0,1024,45,-0.1875,-0.18740256624278084,-9.743375721915637e-05
2,0,1,0,1024,46,-0.16796875,-0.18740256624278084,0.019433816242780844
2,0,1,0,1024,47,-0.17578125,-0.18740256624278084,0.011621316242780844
2,0,1,0,1024,48,-0.212890625,-0.18740256624278084,-0.025488058757219156
2,0,1,0,1024,49,-0.1865234375,-0.18740256624278084,0.0008791287427808436
2,0,1,0,1024,50,-0.1611328125,-0.18740256624278084,0.026269753742780844
2,0,1,0,1024,51,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,52,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,53,-0.21875,-0.18740256624278084,-0.031347433757219156
2,0,1,0,1024,54,-0.173828125,-0.18740256624278084,0.013574441242780844
2,0,1,0,1024,55,-0.1982421875,-0.18740256624278084,-0.010839621257219156
2,0,1,0,1024,56,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,1024,57,-0.1826171875,-0.18740256624278084,0.004785378742780844
2,0,1,0,1024,58,-0.1552734375,-0.18740256624278084,0.032129128742780844
2,0,1,0,1024,59,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,60,-0.1318359375,-0.18740256624278084,0.055566628742780844
2,0,1,0,1024,61,-0.181640625,-0.18740256624278084,0.005761941242780844
2,0,1,0,1024,62,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,1024,63,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,1024,64,-0.2080078125,-0.18740256624278084,-0.020605246257219156
2,0,1,0,1024,65,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,1024,66,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,67,-0.201171875,-0.18740256624278084,-0.013769308757219156
2,0,1,0,1024,68,-0.228515625,-0.18740256624278084,-0.041113058757219156
2,0,1,0,1024,69,-0.1494140625,-0.18740256624278084,0.037988503742780844
2,0,1,0,1024,70,-0.1611328125,-0.18740256624278084,0.026269753742780844
2,0,1,0,1024,71,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,72,-0.1953125,-0.18740256624278084,-0.007909933757219156
2,0,1,0,1024,73,-0.2138671875,-0.18740256624278084,-0.026464621257219156
2,0,1,0,1024,74,-0.2080078125,-0.18740256624278084,-0.020605246257219156
2,0,1,0,1024,75,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,1024,76,-0.1728515625,-0.18740256624278084,0.014551003742780844
2,0,1,0,1024,77,-0.2041015625,-0.18740256624278084,-0.016698996257219156
2,0,1,0,1024,78,-0.2099609375,-0.18740256624278084,-0.022558371257219156
2,0,1,0,1024,79,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,80,-0.126953125,-0.18740256624278084,0.060449441242780844
2,0,1,0,1024,81,-0.171875,-0.18740256624278084,0.015527566242780844
2,0,1,0,1024,82,-0.201171875,-0.18740256624278084,-0.013769308757219156
2,0,1,0,1024,83,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,84,-0.1865234375,-0.18740256624278084,0.0008791287427808436
2,0,1,0,1024,85,-0.2099609375,-0.18740256624278084,-0.022558371257219156
2,0,1,0,1024,86,-0.19921875,-0.18740256624278084,-0.011816183757219156
2,0,1,0,1024,87,-0.193359375,-0.18740256624278084,-0.005956808757219156
2,0,1,0,1024,88,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,1024,89,-0.1708984375,-0.18740256624278084,0.016504128742780844
2,0,1,0,1024,90,-0.2099609375,-0.18740256624278084,-0.022558371257219156
2,0,1,0,1024,91,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,92,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,93,-0.1650390625,-0.18740256624278084,0.022363503742780844
2,0,1,0,1024,94,-0.1640625,-0.18740256624278084,0.023340066242780844
2,0,1,0,1024,95,-0.1943359375,-0.18740256624278084,-0.006933371257219156
2,0,1,0,1024,96,-0.2392578125,-0.18740256624278084,-0.051855246257219156
2,0,1,0,1024,97,-0.189453125,-0.18740256624278084,-0.0020505587572191564
2,0,1,0,1024,98,-0.2177734375,-0.18740256624278084,-0.030370871257219156
2,0,1,0,1024,99,-0.228515625,-0.18740256624278084,-0.041113058757219156
2,0,1,0,1024,100,-0.181640625,-0.18740256624278084,0.005761941242780844
2,0,1,0,1024,101,-0.181640625,-0.18740256624278084,0.005761941242780844
2,0,1,0,1024,102,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,103,-0.2060546875,-0.18740256624278084,-0.018652121257219156
2,0,1,0,1024,104,-0.2197265625,-0.18740256624278084,-0.032323996257219156
2,0,1,0,1024,105,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,1024,106,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,107,-0.1943359375,-0.18740256624278084,-0.006933371257219156
2,0,1,0,1024,108,-0.1865234375,-0.18740256624278084,0.0008791287427808436
2,0,1,0,1024,109,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,1024,110,-0.193359375,-0.18740256624278084,-0.005956808757219156
2,0,1,0,1024,111,-0.23046875,-0.18740256624278084,-0.043066183757219156
2,0,1,0,1024,112,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,1024,113,-0.21484375,-0.18740256624278084,-0.027441183757219156
2,0,1,0,1024,114,-0.236328125,-0.18740256624278084,-0.048925558757219156
2,0,1,0,1024,115,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,116,-0.1884765625,-0.18740256624278084,-0.0010739962572191564
2,0,1,0,1024,117,-0.220703125,-0.18740256624278084,-0.033300558757219156
2,0,1,0,1024,118,-0.1669921875,-0.18740256624278084,0.020410378742780844
2,0,1,0,1024,119,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,120,-0.2041015625,-0.18740256624278084,-0.016698996257219156
2,0,1,0,1024,121,-0.205078125,-0.18740256624278084,-0.017675558757219156
2,0,1,0,1024,122,-0.228515625,-0.18740256624278084,-0.041113058757219156
2,0,1,0,1024,123,-0.203125,-0.18740256624278084,-0.015722433757219156
2,0,1,0,1024,124,-0.2060546875,-0.18740256624278084,-0.018652121257219156
2,0,1,0,1024,125,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,1024,126,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,1024,127,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,1024,128,-0.189453125,-0.18740256624278084,-0.0020505587572191564
2,0,1,0,1024,129,-0.1240234375,-0.18740256624278084,0.06337912874278084
2,0,1,0,1024,130,-0.1279296875,-0.18740256624278084,0.059472878742780844
2,0,1,0,1024,131,-0.17578125,-0.18740256624278084,0.011621316242780844
2,0,1,0,1024,132,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,1024,133,-0.1416015625,-0.18740256624278084,0.045801003742780844
2,0,1,0,1024,134,-0.197265625,-0.18740256624278084,-0.009863058757219156
2,0,1,0,1024,135,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,1024,136,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,1024,137,-0.2021484375,-0.18740256624278084,-0.014745871257219156
2,0,1,0,1024,138,-0.181640625,-0.18740256624278084,0.005761941242780844
2,0,1,0,1024,139,-0.1826171875,-0.18740256624278084,0.004785378742780844
2,0,1,0,1024,140,-0.15625,-0.18740256624278084,0.031152566242780844
2,0,1,0,1024,141,-0.205078125,-0.18740256624278084,-0.017675558757219156
2,0,1,0,1024,142,-0.189453125,-0.18740256624278084,-0.0020505587572191564
2,0,1,0,1024,143,-0.1787109375,-0.18740256624278084,0.008691628742780844
2,0,1,0,1024,144,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,1024,145,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,146,-0.1982421875,-0.18740256624278084,-0.010839621257219156
2,0,1,0,1024,147,-0.21875,-0.18740256624278084,-0.031347433757219156
2,0,1,0,1024,148,-0.1953125,-0.18740256624278084,-0.007909933757219156
2,0,1,0,1024,149,-0.2294921875,-0.18740256624278084,-0.042089621257219156
2,0,1,0,1024,150,-0.16796875,-0.18740256624278084,0.019433816242780844
2,0,1,0,1024,151,-0.2060546875,-0.18740256624278084,-0.018652121257219156
2,0,1,0,1024,152,-0.201171875,-0.18740256624278084,-0.013769308757219156
2,0,1,0,1024,153,-0.2060546875,-0.18740256624278084,-0.018652121257219156
2,0,1,0,1024,154,-0.193359375,-0.18740256624278084,-0.005956808757219156
2,0,1,0,1024,155,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,1024,156,-0.2197265625,-0.18740256624278084,-0.032323996257219156
2,0,1,0,1024,157,-0.2119140625,-0.18740256624278084,-0.024511496257219156
2,0,1,0,1024,158,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,1024,159,-0.1650390625,-0.18740256624278084,0.022363503742780844
2,0,1,0,1024,160,-0.228515625,-0.18740256624278084,-0.041113058757219156
2,0,1,0,1024,161,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,1024,162,-0.15234375,-0.18740256624278084,0.035058816242780844
2,0,1,0,1024,163,-0.2099609375,-0.18740256624278084,-0.022558371257219156
2,0,1,0,1024,164,-0.232421875,-0.18740256624278084,-0.045019308757219156
2,0,1,0,1024,165,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,1024,166,-0.2041015625,-0.18740256624278084,-0.016698996257219156
2,0,1,0,1024,167,-0.166015625,-0.18740256624278084,0.021386941242780844
2,0,1,0,1024,168,-0.1611328125,-0.18740256624278084,0.026269753742780844
2,0,1,0,1024,169,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,1024,170,-0.201171875,-0.18740256624278084,-0.013769308757219156
2,0,1,0,1024,171,-0.2041015625,-0.18740256624278084,-0.016698996257219156
2,0,1,0,1024,172,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,173,-0.19921875,-0.18740256624278084,-0.011816183757219156
2,0,1,0,1024,174,-0.1953125,-0.18740256624278084,-0.007909933757219156
2,0,1,0,1024,175,-0.2216796875,-0.18740256624278084,-0.034277121257219156
2,0,1,0,1024,176,-0.2353515625,-0.18740256624278084,-0.047948996257219156
2,0,1,0,1024,177,-0.19921875,-0.18740256624278084,-0.011816183757219156
2,0,1,0,1024,178,-0.1689453125,-0.18740256624278084,0.018457253742780844
2,0,1,0,1024,179,-0.197265625,-0.18740256624278084,-0.009863058757219156
2,0,1,0,1024,180,-0.181640625,-0.18740256624278084,0.005761941242780844
2,0,1,0,1024,181,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,1024,182,-0.1884765625,-0.18740256624278084,-0.0010739962572191564
2,0,1,0,1024,183,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,1024,184,-0.1416015625,-0.18740256624278084,0.045801003742780844
2,0,1,0,1024,185,-0.1865234375,-0.18740256624278084,0.0008791287427808436
2,0,1,0,1024,186,-0.177734375,-0.18740256624278084,0.009668191242780844
2,0,1,0,1024,187,-0.201171875,-0.18740256624278084,-0.013769308757219156
2,0,1,0,1024,188,-0.16015625,-0.18740256624278084,0.027246316242780844
2,0,1,0,1024,189,-0.193359375,-0.18740256624278084,-0.005956808757219156
2,0,1,0,1024,190,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,1024,191,-0.232421875,-0.18740256624278084,-0.045019308757219156
2,0,1,0,1024,192,-0.2119140625,-0.18740256624278084,-0.024511496257219156
2,0,1,0,1024,193,-0.1572265625,-0.18740256624278084,0.030176003742780844
2,0,1,0,1024,194,-0.19921875,-0.18740256624278084,-0.011816183757219156
2,0,1,0,1024,195,-0.1806640625,-0.18740256624278084,0.006738503742780844
2,0,1,0,1024,196,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,1024,197,-0.1923828125,-0.18740256624278084,-0.004980246257219156
2,0,1,0,1024,198,-0.1640625,-0.18740256624278084,0.023340066242780844
2,0,1,0,1024,199,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,2048,0,-0.18798828125,-0.18740256624278084,-0.0005857150072191564
2,0,1,0,2048,1,-0.2021484375,-0.18740256624278084,-0.014745871257219156
2,0,1,0,2048,2,-0.15625,-0.18740256624278084,0.031152566242780844
2,0,1,0,2048,3,-0.18896484375,-0.18740256624278084,-0.0015622775072191564
2,0,1,0,2048,4,-0.19287109375,-0.18740256624278084,-0.005468527507219156
2,0,1,0,2048,5,-0.18505859375,-0.18740256624278084,0.0023439724927808436
2,0,1,0,2048,6,-0.2021484375,-0.18740256624278084,-0.014745871257219156
2,0,1,0,2048,7,-0.1904296875,-0.18740256624278084,-0.0030271212572191564
2,0,1,0,2048,8,-0.1953125,-0.18740256624278084,-0.007909933757219156
2,0,1,0,2048,9,-0.1650390625,-0.18740256624278084,0.022363503742780844
2,0,1,0,2048,10,-0.16357421875,-0.18740256624278084,0.023828347492780844
2,0,1,0,2048,11,-0.19091796875,-0.18740256624278084,-0.0035154025072191564
2,0,1,0,2048,12,-0.20947265625,-0.18740256624278084,-0.022070090007219156
2,0,1,0,2048,13,-0.1708984375,-0.18740256624278084,0.016504128742780844
2,0,1,0,2048,14,-0.1396484375,-0.18740256624278084,0.047754128742780844
2,0,1,0,2048,15,-0.1884765625,-0.18740256624278084,-0.0010739962572191564
2,0,1,0,2048,16,-0.19677734375,-0.18740256624278084,-0.009374777507219156
2,0,1,0,2048,17,-0.17626953125,-0.18740256624278084,0.011133034992780844
2,0,1,0,2048,18,-0.15771484375,-0.18740256624278084,0.029687722492780844
2,0,1,0,2048,19,-0.18408203125,-0.18740256624278084,0.0033205349927808436
2,0,1,0,2048,20,-0.18115234375,-0.18740256624278084,0.006250222492780844
2,0,1,0,2048,21,-0.18359375,-0.18740256624278084,0.0038088162427808436
2,0,1,0,2048,22,-0.2060546875,-0.18740256624278084,-0.018652121257219156
2,0,1,0,2048,23,-0.17626953125,-0.18740256624278084,0.011133034992780844
2,0,1,0,2048,24,-0.1630859375,-0.18740256624278084,0.024316628742780844
2,0,1,0,2048,25,-0.193359375,-0.18740256624278084,-0.005956808757219156
2,0,1,0,2048,26,-0.19482421875,-0.18740256624278084,-0.007421652507219156
2,0,1,0,2048,27,-0.1767578125,-0.18740256624278084,0.010644753742780844
2,0,1,0,2048,28,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,2048,29,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,2048,30,-0.18798828125,-0.18740256624278084,-0.0005857150072191564
2,0,1,0,2048,31,-0.18115234375,-0.18740256624278084,0.006250222492780844
2,0,1,0,2048,32,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,2048,33,-0.18505859375,-0.18740256624278084,0.0023439724927808436
2,0,1,0,2048,34,-0.16796875,-0.18740256624278084,0.019433816242780844
2,0,1,0,2048,35,-0.16259765625,-0.18740256624278084,0.024804909992780844
2,0,1,0,2048,36,-0.1669921875,-0.18740256624278084,0.020410378742780844
2,0,1,0,2048,37,-0.1767578125,-0.18740256624278084,0.010644753742780844
2,0,1,0,2048,38,-0.169921875,-0.18740256624278084,0.017480691242780844
2,0,1,0,2048,39,-0.1875,-0.18740256624278084,-9.743375721915637e-05
2,0,1,0,2048,40,-0.19189453125,-0.18740256624278084,-0.004491965007219156
2,0,1,0,2048,41,-0.1728515625,-0.18740256624278084,0.014551003742780844
2,0,1,0,2048,42,-0.208984375,-0.18740256624278084,-0.021581808757219156
2,0,1,0,2048,43,-0.1884765625,-0.18740256624278084,-0.0010739962572191564
2,0,1,0,2048,44,-0.1953125,-0.18740256624278084,-0.007909933757219156
2,0,1,0,2048,45,-0.16064453125,-0.18740256624278084,0.026758034992780844
2,0,1,0,2048,46,-0.197265625,-0.18740256624278084,-0.009863058757219156
2,0,1,0,2048,47,-0.16650390625,-0.18740256624278084,0.020898659992780844
2,0,1,0,2048,48,-0.22802734375,-0.18740256624278084,-0.040624777507219156
2,0,1,0,2048,49,-0.19873046875,-0.18740256624278084,-0.011327902507219156
2,0,1,0,2048,50,-0.19921875,-0.18740256624278084,-0.011816183757219156
2,0,1,0,2048,51,-0.1884765625,-0.18740256624278084,-0.0010739962572191564
2,0,1,0,2048,52,-0.201171875,-0.18740256624278084,-0.013769308757219156
2,0,1,0,2048,53,-0.173828125,-0.18740256624278084,0.013574441242780844
2,0,1,0,2048,54,-0.21533203125,-0.18740256624278084,-0.027929465007219156
2,0,1,0,2048,55,-0.16259765625,-0.18740256624278084,0.024804909992780844
2,0,1,0,2048,56,-0.1630859375,-0.18740256624278084,0.024316628742780844
2,0,1,0,2048,57,-0.189453125,-0.18740256624278084,-0.0020505587572191564
2,0,1,0,2048,58,-0.16650390625,-0.18740256624278084,0.020898659992780844
2,0,1,0,2048,59,-0.203125,-0.18740256624278084,-0.015722433757219156
2,0,1,0,2048,60,-0.18115234375,-0.18740256624278084,0.006250222492780844
2,0,1,0,2048,61,-0.21923828125,-0.18740256624278084,-0.031835715007219156
2,0,1,0,2048,62,-0.18505859375,-0.18740256624278084,0.0023439724927808436
2,0,1,0,2048,63,-0.169921875,-0.18740256624278084,0.017480691242780844
2,0,1,0,2048,64,-0.18115234375,-0.18740256624278084,0.006250222492780844
2,0,1,0,2048,65,-0.169921875,-0.18740256624278084,0.017480691242780844
2,0,1,0,2048,66,-0.21728515625,-0.18740256624278084,-0.029882590007219156
2,0,1,0,2048,67,-0.1669921875,-0.18740256624278084,0.020410378742780844
2,0,1,0,2048,68,-0.18603515625,-0.18740256624278084,0.0013674099927808436
2,0,1,0,2048,69,-0.1884765625,-0.18740256624278084,-0.0010739962572191564
2,0,1,0,2048,70,-0.16943359375,-0.18740256624278084,0.017968972492780844
2,0,1,0,2048,71,-0.17041015625,-0.18740256624278084,0.016992409992780844
2,0,1,0,2048,72,-0.19970703125,-0.18740256624278084,-0.012304465007219156
2,0,1,0,2048,73,-0.15478515625,-0.18740256624278084,0.032617409992780844
2,0,1,0,2048,74,-0.185546875,-0.18740256624278084,0.0018556912427808436
2,0,1,0,2048,75,-0.19873046875,-0.18740256624278084,-0.011327902507219156
2,0,1,0,2048,76,-0.19189453125,-0.18740256624278084,-0.004491965007219156
2,0,1,0,2048,77,-0.16015625,-0.18740256624278084,0.027246316242780844
2,0,1,0,2048,78,-0.208984375,-0.18740256624278084,-0.021581808757219156
2,0,1,0,2048,79,-0.18798828125,-0.18740256624278084,-0.0005857150072191564
2,0,1,0,2048,80,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,2048,81,-0.197265625,-0.18740256624278084,-0.009863058757219156
2,0,1,0,2048,82,-0.17626953125,-0.18740256624278084,0.011133034992780844
2,0,1,0,2048,83,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,2048,84,-0.2177734375,-0.18740256624278084,-0.030370871257219156
2,0,1,0,2048,85,-0.18115234375,-0.18740256624278084,0.006250222492780844
2,0,1,0,2048,86,-0.2060546875,-0.18740256624278084,-0.018652121257219156
2,0,1,0,2048,87,-0.1650390625,-0.18740256624278084,0.022363503742780844
2,0,1,0,2048,88,-0.2138671875,-0.18740256624278084,-0.026464621257219156
2,0,1,0,2048,89,-0.19287109375,-0.18740256624278084,-0.005468527507219156
2,0,1,0,2048,90,-0.17041015625,-0.18740256624278084,0.016992409992780844
2,0,1,0,2048,91,-0.162109375,-0.18740256624278084,0.025293191242780844
2,0,1,0,2048,92,-0.203125,-0.18740256624278084,-0.015722433757219156
2,0,1,0,2048,93,-0.193359375,-0.18740256624278084,-0.005956808757219156
2,0,1,0,2048,94,-0.2080078125,-0.18740256624278084,-0.020605246257219156
2,0,1,0,2048,95,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,2048,96,-0.16650390625,-0.18740256624278084,0.020898659992780844
2,0,1,0,2048,97,-0.2021484375,-0.18740256624278084,-0.014745871257219156
2,0,1,0,2048,98,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,2048,99,-0.181640625,-0.18740256624278084,0.005761941242780844
2,0,1,0,2048,100,-0.19970703125,-0.18740256624278084,-0.012304465007219156
2,0,1,0,2048,101,-0.21435546875,-0.18740256624278084,-0.026952902507219156
2,0,1,0,2048,102,-0.17626953125,-0.18740256624278084,0.011133034992780844
2,0,1,0,2048,103,-0.1796875,-0.18740256624278084,0.007715066242780844
2,0,1,0,2048,104,-0.1748046875,-0.18740256624278084,0.012597878742780844
2,0,1,0,2048,105,-0.17724609375,-0.18740256624278084,0.010156472492780844
2,0,1,0,2048,106,-0.19140625,-0.18740256624278084,-0.004003683757219156
2,0,1,0,2048,107,-0.1962890625,-0.18740256624278084,-0.008886496257219156
2,0,1,0,2048,108,-0.17578125,-0.18740256624278084,0.011621316242780844
2,0,1,0,2048,109,-0.1787109375,-0.18740256624278084,0.008691628742780844
2,0,1,0,2048,110,-0.20947265625,-0.18740256624278084,-0.022070090007219156
2,0,1,0,2048,111,-0.1865234375,-0.18740256624278084,0.0008791287427808436
2,0,1,0,2048,112,-0.1845703125,-0.18740256624278084,0.0028322537427808436
2,0,1,0,2048,113,-0.19482421875,-0.18740256624278084,-0.007421652507219156
2,0,1,0,2048,114,-0.15576171875,-0.18740256624278084,0.031640847492780844
2,0,1,0,2048,115,-0.16455078125,-0.18740256624278084,0.022851784992780844
2,0,1,0,2048,116,-0.166015625,-0.18740256624278084,0.021386941242780844
2,0,1,0,2048,117,-0.197265625,-0.18740256624278084,-0.009863058757219156
2,0,1,0,2048,118,-0.19482421875,-0.18740256624278084,-0.007421652507219156
2,0,1,0,2048,119,-0.2021484375,-0.18740256624278084,-0.014745871257219156
2,0,1,0,2048,120,-0.18017578125,-0.18740256624278084,0.007226784992780844
2,0,1,0,2048,121,-0.18017578125,-0.18740256624278084,0.007226784992780844
2,0,1,0,2048,122,-0.1826171875,-0.18740256624278084,0.004785378742780844
2,0,1,0,2048,123,-0.19482421875,-0.18740256624278084,-0.007421652507219156
2,0,1,0,2048,124,-0.19921875,-0.18740256624278084,-0.011816183757219156
2,0,1,0,2048,125,-0.21826171875,-0.18740256624278084,-0.030859152507219156
2,0,1,0,2048,126,-0.1787109375,-0.18740256624278084,0.008691628742780844
2,0,1,0,2048,127,-0.166015625,-0.18740256624278084,0.021386941242780844
2,0,1,0,2048,128,-0.1943359375,-0.18740256624278084,-0.006933371257219156
2,0,1,0,2048,129,-0.19482421875,-0.18740256624278084,-0.007421652507219156
2,0,1,0,2048,130,-0.16455078125,-0.18740256624278084,0.022851784992780844
